"Cartasynarracion_Desde-mi-celda" "Narracion-breve_El-beso" "Narracion-breve_El-Cristo-de-la-calavera" "Narracion-breve_El-maestro-Herold" "Narracion-breve_El-Miserere" "Narracion-breve_El-monte-de-las-animas" "Narracion-breve_El-rayo-de-luna" "Narracion-breve_Es-raro" "Narracion-breve_La-cruz-del-diablo" "Narracion-breve_La-cueva-de-la-mora" "Narracion-breve_La-promesa" "Narracion-breve_La-rosa-de-pasion" "Narracion-breve_La-venta-de-los-gatos" "Narracion-breve_Los-ojos-verdes" "Narracion-breve_Maese-Perez" "Narracion-breve_Mujer-de-piedra" "Narracion-breve_Tres_fechas" "Poema-en-prosa_fragmentos" "Poema-en-prosa_Las-hojas-secas" "Poesia_Rimas1" "Poesia_Rimas2" "Prosa-poetica_Creed-en-Dios" "Prosa-poetica_El-caudillo-de-las-manos-rojas" "Prosa-poetica_La-Creacion"
"abismo" 0.00838644750083864 0 0 0.0606428138265616 0.0300571085061617 0 0 0 0 0 0 0 0 0.0373831775700935 0 0 0 0 0 0.0502260170768458 0.0648718780408693 0.0275330396475771 0 0.133037694013304
"adelante" 0.0195683775019568 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0 0 0 0.0162337662337662 0 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0 0
"afán" 0.0111819300011182 0 0.0772598506309554 0 0.0300571085061617 0 0.0282007896221094 0 0 0.0494559841740851 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0.0324359390204346 0 0 0.0443458980044346
"agita" 0.0111819300011182 0 0 0 0.0601142170123234 0 0.0282007896221094 0 0 0 0.0292740046838408 0 0 0 0 0.0305530094714329 0 0 0.0773395204949729 0.0251130085384229 0 0 0.0288600288600289 0
"árabe" 0.0111819300011182 0 0 0 0 0 0 0 0 0.148367952522255 0.0292740046838408 0.0326370757180157 0 0 0 0 0.0771604938271605 0 0 0 0 0 0 0
"atrio" 0 0 0 0 0 0.0733137829912024 0 0 0 0 0 0.0652741514360313 0 0 0.153875745335641 0 0 0 0 0 0.0324359390204346 0 0.00962000962000962 0
"brillar" 0.00279548250027955 0 0.0772598506309554 0.0606428138265616 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0.0251130085384229 0.0973078170613039 0 0.00962000962000962 0
"calma" 0.0167728950016773 0.0634249471458774 0 0 0 0 0 0 0 0 0.0292740046838408 0 0 0 0 0 0 0 0 0.0502260170768458 0 0 0.00962000962000962 0.0443458980044346
"campanillas" 0.0111819300011182 0 0 0.0606428138265616 0 0 0.0564015792442188 0 0.0162337662337662 0 0 0 0 0 0.0384689363339104 0 0.0462962962962963 0 0 0.0251130085384229 0 0 0 0
"campo" 0.00838644750083864 0.0211416490486258 0 0.0606428138265616 0.0300571085061617 0 0 0 0 0 0.175644028103044 0 0.0242424242424242 0 0 0 0 0 0 0.0251130085384229 0 0 0 0
"cantares" 0.0055909650005591 0 0.0257532835436518 0 0 0 0 0 0.0162337662337662 0 0 0 0.145454545454545 0.0373831775700935 0 0 0 0 0 0 0 0.0275330396475771 0.0192400192400192 0
"ceremonia" 0.00279548250027955 0.0211416490486258 0 0 0.0300571085061617 0.0366568914956012 0 0 0 0 0.0292740046838408 0 0 0 0.115406809001731 0 0.0462962962962963 0 0 0 0 0 0 0
"cima" 0.00838644750083864 0 0 0 0 0 0.0282007896221094 0 0.0649350649350649 0 0 0.0326370757180157 0 0 0 0.0305530094714329 0 0 0.154679040989946 0 0 0.0275330396475771 0.00962000962000962 0
"círculos" 0.0139774125013977 0 0 0 0 0 0 0 0 0 0 0 0 0.0373831775700935 0 0 0 0 0.0773395204949729 0 0 0 0.0192400192400192 0.221729490022173
"comprender" 0.00279548250027955 0.0211416490486258 0 0 0.0300571085061617 0.0366568914956012 0.0282007896221094 0 0.0162337662337662 0 0 0 0.0727272727272727 0.0747663551401869 0 0 0 0.0663129973474801 0 0 0 0.0550660792951542 0 0
"conozco" 0.00279548250027955 0 0 0 0 0.0366568914956012 0 0 0 0 0 0 0 0 0.0384689363339104 0 0.0154320987654321 0.13262599469496 0 0 0.162179695102173 0 0.0192400192400192 0
"copas" 0.0195683775019568 0 0 0 0 0.0366568914956012 0.0282007896221094 0 0.0324675324675325 0 0.0585480093676815 0 0.0242424242424242 0 0 0 0 0 0 0 0 0 0 0
"correr" 0.00838644750083864 0 0.0515065670873036 0 0 0 0.0846023688663283 0.0595238095238095 0.0162337662337662 0 0 0 0 0 0 0 0 0.0663129973474801 0.0773395204949729 0.0251130085384229 0 0 0 0
"cruzar" 0.00279548250027955 0 0.0257532835436518 0.0606428138265616 0 0 0 0 0 0 0 0 0.0484848484848485 0 0 0 0.0617283950617284 0.0663129973474801 0 0 0.0324359390204346 0.0275330396475771 0.0192400192400192 0
"daba" 0.00838644750083864 0 0.0257532835436518 0 0 0.0366568914956012 0.0282007896221094 0.0297619047619048 0.0162337662337662 0 0.0292740046838408 0 0.0242424242424242 0 0 0.0305530094714329 0.0154320987654321 0 0 0 0.0324359390204346 0.0275330396475771 0 0
"dama" 0 0.126849894291755 0.128766417718259 0 0 0 0 0 0 0 0 0 0 0 0.0192344681669552 0.0305530094714329 0 0 0 0 0 0.0275330396475771 0 0
"dejaba" 0.0223638600022364 0 0.0257532835436518 0 0 0 0.0282007896221094 0.0297619047619048 0 0 0 0 0.0242424242424242 0 0 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0 0
"digo" 0.00838644750083864 0 0 0 0.0300571085061617 0 0 0 0 0 0 0 0.0242424242424242 0 0.0384689363339104 0 0.0617283950617284 0 0 0.0251130085384229 0.0648718780408693 0 0 0
"dormir" 0.0167728950016773 0 0 0 0 0.0733137829912024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129743756081739 0 0.0192400192400192 0
"dulce" 0.00279548250027955 0 0 0 0 0 0 0 0 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0 0 0 0 0.0773395204949729 0.0753390256152687 0.129743756081739 0 0.0192400192400192 0
"encontraban" 0.0111819300011182 0.0422832980972516 0.0257532835436518 0 0 0.0366568914956012 0 0 0.0974025974025974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eres" 0.00838644750083864 0 0 0 0 0 0.0564015792442188 0 0 0 0.0292740046838408 0.0326370757180157 0 0.149532710280374 0 0 0 0 0 0.0502260170768458 0 0 0.00962000962000962 0
"escena" 0.0139774125013977 0 0.0772598506309554 0.0606428138265616 0 0 0 0 0 0 0 0 0.0727272727272727 0 0 0 0 0 0 0 0 0 0.00962000962000962 0.0443458980044346
"espectáculo" 0.0195683775019568 0.0211416490486258 0 0 0 0 0 0 0 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0 0 0 0 0 0 0 0 0.00962000962000962 0.0886917960088692
"estoy" 0.0167728950016773 0.0211416490486258 0 0 0.0300571085061617 0 0.0564015792442188 0.0297619047619048 0 0 0.0292740046838408 0 0 0 0 0 0 0 0 0 0 0.0275330396475771 0.00962000962000962 0
"extrañas" 0.0167728950016773 0.0211416490486258 0 0 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0 0 0 0 0.0916590284142988 0.0154320987654321 0 0 0 0 0 0 0.0443458980044346
"golpes" 0.0111819300011182 0.0211416490486258 0 0 0 0 0 0 0.0324675324675325 0.0494559841740851 0 0 0.0242424242424242 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0 0 0.0288600288600289 0
"grupo" 0.0055909650005591 0.0211416490486258 0.0257532835436518 0 0 0 0 0.0892857142857143 0 0 0.0585480093676815 0 0.0727272727272727 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0 0 0 0
"hacían" 0.0167728950016773 0.0211416490486258 0 0.0606428138265616 0 0 0 0 0.0162337662337662 0.0494559841740851 0 0.0652741514360313 0 0 0 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0 0
"hijos" 0.0139774125013977 0 0 0 0.0601142170123234 0.0733137829912024 0 0.0297619047619048 0 0 0 0 0.0484848484848485 0 0 0.0305530094714329 0 0 0 0 0 0 0.00962000962000962 0
"himno" 0.00279548250027955 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0.0192344681669552 0 0 0 0 0.0753390256152687 0 0.0275330396475771 0.0384800384800385 0.0443458980044346
"hombro" 0.0167728950016773 0 0 0 0 0.0366568914956012 0 0 0 0 0 0 0.0242424242424242 0 0 0.0305530094714329 0 0 0 0.0251130085384229 0.0324359390204346 0.0275330396475771 0.0192400192400192 0
"hombros" 0.0111819300011182 0 0 0 0 0 0 0 0.0487012987012987 0 0.0585480093676815 0 0 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0 0 0.0324359390204346 0 0.00962000962000962 0
"horror" 0 0.0422832980972516 0 0 0.0601142170123234 0.109970674486804 0 0.0297619047619048 0 0 0 0.0326370757180157 0 0 0.0384689363339104 0 0 0 0 0 0 0.0275330396475771 0.0192400192400192 0
"humilde" 0.0223638600022364 0 0 0 0 0 0 0 0 0 0.0292740046838408 0.0326370757180157 0 0 0.0384689363339104 0 0 0 0 0 0 0.0550660792951542 0 0
"impresión" 0.0195683775019568 0 0 0 0 0 0 0 0 0 0 0 0.0484848484848485 0 0 0.122212037885732 0 0 0 0.0251130085384229 0 0 0 0
"instantes" 0.0139774125013977 0 0 0 0 0 0 0 0 0 0 0.0652741514360313 0.0242424242424242 0 0 0 0.0308641975308642 0.0663129973474801 0 0 0 0 0.0288600288600289 0
"inútil" 0 0 0 0 0.0300571085061617 0 0.0282007896221094 0.0297619047619048 0 0 0 0 0.0242424242424242 0.0373831775700935 0.0192344681669552 0 0.0308641975308642 0 0 0 0.0324359390204346 0.0275330396475771 0.0384800384800385 0
"lejano" 0.0055909650005591 0 0.0257532835436518 0 0.0300571085061617 0.0366568914956012 0.0282007896221094 0 0 0 0 0 0.0242424242424242 0 0.0192344681669552 0 0 0 0.0773395204949729 0 0 0.0825991189427313 0.0192400192400192 0
"lentamente" 0.0139774125013977 0 0.0257532835436518 0 0 0 0.0282007896221094 0 0.0162337662337662 0 0.0292740046838408 0 0 0 0 0 0.0462962962962963 0 0.0773395204949729 0 0 0.0275330396475771 0 0
"levantar" 0.00279548250027955 0.0211416490486258 0.0257532835436518 0 0 0.0733137829912024 0.0282007896221094 0 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0.0484848484848485 0 0 0 0.0308641975308642 0 0.0773395204949729 0 0 0 0 0
"llaman" 0.0195683775019568 0 0 0 0.0300571085061617 0.0733137829912024 0 0 0.0162337662337662 0 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0 0 0 0.00962000962000962 0
"llegado" 0.0139774125013977 0.0211416490486258 0.0515065670873036 0 0 0 0 0 0 0 0 0.097911227154047 0 0 0 0.0305530094714329 0 0.0663129973474801 0 0 0 0.0275330396475771 0 0
"madrid" 0.0195683775019568 0.0422832980972516 0 0 0 0 0 0.0595238095238095 0 0 0 0 0 0 0.0192344681669552 0 0.0308641975308642 0 0 0 0 0 0 0
"manrique" 0 0 0 0 0 0 0.394811054709532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"maravillosa" 0.0111819300011182 0.0211416490486258 0 0 0.0300571085061617 0 0 0 0.0324675324675325 0 0 0.0326370757180157 0 0 0 0.0305530094714329 0.0154320987654321 0.0663129973474801 0 0 0 0.0275330396475771 0.00962000962000962 0
"medida" 0.0251593425025159 0.0211416490486258 0 0.121285627653123 0 0 0 0 0.0162337662337662 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00962000962000962 0
"muerto" 0 0 0 0 0 0.0366568914956012 0 0.0297619047619048 0 0 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0 0.0773395204949729 0 0.0973078170613039 0.137665198237885 0.00962000962000962 0
"negra" 0.0167728950016773 0.0211416490486258 0 0 0 0 0.0282007896221094 0 0 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0.00962000962000962 0
"oí" 0.0055909650005591 0 0 0 0 0.0733137829912024 0 0 0 0 0 0 0.0484848484848485 0 0.0192344681669552 0 0.0154320987654321 0.0663129973474801 0.154679040989946 0 0.0648718780408693 0 0.00962000962000962 0
"paraíso" 0.0139774125013977 0 0 0 0 0 0 0.0892857142857143 0 0 0.0292740046838408 0 0 0 0 0 0 0 0 0 0.0648718780408693 0.0550660792951542 0 0.0443458980044346
"pareció" 0.0139774125013977 0 0 0 0.0300571085061617 0.0366568914956012 0 0 0.0162337662337662 0.0989119683481701 0 0 0.0242424242424242 0 0.0192344681669552 0 0.0308641975308642 0 0 0 0 0 0 0
"párpados" 0.00279548250027955 0 0 0 0.0300571085061617 0 0 0 0 0 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0.0663129973474801 0 0.0502260170768458 0.0648718780408693 0 0.0481000481000481 0
"pensamiento" 0.00279548250027955 0 0.0257532835436518 0.121285627653123 0.0300571085061617 0.0733137829912024 0 0 0.0324675324675325 0 0 0 0 0 0.0192344681669552 0 0 0 0 0.0502260170768458 0.0324359390204346 0 0.00962000962000962 0
"pensamientos" 0.0251593425025159 0.0211416490486258 0 0 0 0 0.0282007896221094 0 0 0 0.0292740046838408 0 0 0 0 0 0.0154320987654321 0 0 0.0251130085384229 0 0 0 0
"pequeño" 0.0279548250027955 0 0.0257532835436518 0 0 0 0 0 0.0162337662337662 0 0 0 0.0484848484848485 0 0 0 0 0 0 0 0 0 0 0
"poner" 0.0139774125013977 0 0 0 0 0 0 0.0297619047619048 0.0162337662337662 0 0.0292740046838408 0 0 0 0.0384689363339104 0 0.0154320987654321 0.0663129973474801 0 0 0 0 0.0192400192400192 0
"pudiera" 0 0 0 0 0.0300571085061617 0.0366568914956012 0.0564015792442188 0.0892857142857143 0 0.0494559841740851 0 0.0652741514360313 0 0 0 0 0.0154320987654321 0 0 0.0502260170768458 0 0.0275330396475771 0 0
"puso" 0.00838644750083864 0 0 0.0606428138265616 0.0300571085061617 0.0366568914956012 0 0 0.0162337662337662 0.0494559841740851 0.0878220140515222 0.0326370757180157 0 0 0.0384689363339104 0 0 0 0 0 0 0 0 0
"quieres" 0.0111819300011182 0 0.0257532835436518 0 0 0.109970674486804 0 0 0 0.0989119683481701 0 0 0 0 0 0 0 0 0 0 0.0648718780408693 0 0.0192400192400192 0
"real" 0.0139774125013977 0.0211416490486258 0.0515065670873036 0 0.0300571085061617 0 0 0 0 0 0.0585480093676815 0 0 0 0 0.0305530094714329 0 0 0 0 0 0 0.0192400192400192 0
"relámpago" 0 0.0211416490486258 0 0 0.0901713255184851 0.0366568914956012 0 0 0.0324675324675325 0 0 0 0 0.0747663551401869 0 0.0305530094714329 0 0 0 0.0251130085384229 0.0324359390204346 0.0550660792951542 0 0
"rojas" 0.0111819300011182 0.0211416490486258 0 0 0 0 0.0282007896221094 0 0.0324675324675325 0 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0 0 0.0251130085384229 0 0 0.0192400192400192 0.0443458980044346
"romero" 0 0 0.0257532835436518 0 0.210399759543132 0 0 0 0 0 0.146370023419204 0 0 0 0 0 0 0 0 0 0 0.0275330396475771 0 0
"sentimiento" 0.00838644750083864 0 0 0.0606428138265616 0 0.0366568914956012 0 0.0595238095238095 0 0 0 0 0.0242424242424242 0 0 0.0305530094714329 0.0154320987654321 0.0663129973474801 0.0773395204949729 0.0251130085384229 0 0 0.00962000962000962 0
"siguiente" 0.0167728950016773 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0 0 0 0.0487012987012987 0 0 0.0326370757180157 0 0 0 0 0.0154320987654321 0 0 0 0 0 0 0
"sillares" 0.0111819300011182 0 0.0515065670873036 0 0.0300571085061617 0 0 0 0.0324675324675325 0.0494559841740851 0 0 0 0 0 0.0305530094714329 0.0308641975308642 0 0 0 0 0.0275330396475771 0 0
"soria" 0 0 0 0 0 0.256598240469208 0.141003948110547 0 0 0 0.0292740046838408 0 0 0.0373831775700935 0 0 0 0 0 0 0 0 0 0
"tantas" 0.0251593425025159 0 0 0 0 0.0733137829912024 0 0 0.0162337662337662 0 0 0 0 0 0 0.0305530094714329 0.0154320987654321 0 0 0 0 0 0 0
"temblando" 0.00838644750083864 0 0 0 0.0300571085061617 0 0 0 0.0324675324675325 0 0 0 0.0242424242424242 0.0373831775700935 0 0 0 0 0 0.0502260170768458 0.0324359390204346 0.0275330396475771 0.0192400192400192 0
"transparente" 0.00838644750083864 0 0 0 0 0 0.0282007896221094 0 0 0 0 0.0326370757180157 0.0242424242424242 0.0373831775700935 0 0.0305530094714329 0.0154320987654321 0 0.0773395204949729 0.0251130085384229 0 0.0825991189427313 0 0
"verdadero" 0.0111819300011182 0.0422832980972516 0 0.0606428138265616 0.0300571085061617 0 0 0 0 0 0 0.0326370757180157 0 0 0 0.0305530094714329 0.0462962962962963 0 0 0 0 0.0275330396475771 0 0
"viaje" 0.0139774125013977 0.0211416490486258 0 0 0 0 0 0 0.0324675324675325 0 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0 0.0773395204949729 0 0 0 0.0288600288600289 0
"vuelo" 0.0111819300011182 0 0 0 0 0 0 0 0.0162337662337662 0 0 0 0 0 0.0192344681669552 0 0 0.0663129973474801 0.0773395204949729 0.0251130085384229 0.0648718780408693 0 0.0288600288600289 0
"vuestra" 0.00838644750083864 0.0211416490486258 0 0 0.0300571085061617 0 0 0 0 0 0 0.097911227154047 0 0.11214953271028 0 0 0 0 0 0 0 0.0550660792951542 0 0.0443458980044346
"absorto" 0.00838644750083864 0 0 0 0.0300571085061617 0 0.0282007896221094 0 0 0 0 0 0 0.0747663551401869 0 0 0.0308641975308642 0 0 0 0.0324359390204346 0 0.00962000962000962 0.0886917960088692
"adonde" 0.0139774125013977 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0 0 0 0 0.0494559841740851 0.0292740046838408 0 0 0 0 0 0 0 0 0 0.0324359390204346 0.0550660792951542 0 0
"alguno" 0.0195683775019568 0.0211416490486258 0 0 0 0 0 0 0.0324675324675325 0 0 0 0 0 0.0384689363339104 0 0 0 0 0 0.0324359390204346 0 0 0
"altura" 0.0167728950016773 0 0 0.121285627653123 0 0 0.0282007896221094 0 0 0.0494559841740851 0 0 0 0 0 0 0.0154320987654321 0.0663129973474801 0.0773395204949729 0 0 0 0 0
"antigua" 0.0195683775019568 0 0 0 0.0300571085061617 0 0 0 0.0162337662337662 0 0 0.0326370757180157 0 0 0 0.0611060189428659 0.0154320987654321 0 0 0 0 0 0 0
"arzobispo" 0 0 0 0 0 0 0 0 0.0162337662337662 0 0 0.0326370757180157 0 0 0.211579149836507 0 0 0 0 0 0 0 0 0
"astros" 0.00279548250027955 0 0.0257532835436518 0 0 0 0 0 0 0 0.0292740046838408 0 0 0 0 0 0 0 0 0.0251130085384229 0 0 0.0673400673400673 0.0886917960088692
"atmósfera" 0.0167728950016773 0 0 0.0606428138265616 0 0 0 0.0297619047619048 0 0 0 0 0 0 0 0 0.0154320987654321 0 0 0.0502260170768458 0 0.0275330396475771 0.00962000962000962 0
"atravesar" 0.0139774125013977 0 0 0 0 0 0.0564015792442188 0.0297619047619048 0.0162337662337662 0 0 0 0 0 0.0192344681669552 0 0 0 0 0 0 0.0275330396475771 0.0192400192400192 0
"bosques" 0.0055909650005591 0 0 0 0 0 0.0282007896221094 0 0 0 0 0 0 0 0 0 0.0154320987654321 0 0.0773395204949729 0.0251130085384229 0 0 0.0673400673400673 0
"brazo" 0.00279548250027955 0 0.0772598506309554 0.0606428138265616 0 0 0.0282007896221094 0 0 0 0.0292740046838408 0 0.0484848484848485 0 0 0 0.0308641975308642 0 0 0.0251130085384229 0 0.0275330396475771 0 0
"brillantes" 0.0111819300011182 0 0.0257532835436518 0 0 0 0 0.0297619047619048 0.0162337662337662 0 0.0292740046838408 0 0 0 0.0192344681669552 0 0.0308641975308642 0 0.0773395204949729 0 0 0 0.00962000962000962 0
"buscando" 0.0111819300011182 0 0.0772598506309554 0 0 0 0 0 0.0162337662337662 0 0 0 0 0 0 0 0.0154320987654321 0 0 0.0251130085384229 0.0324359390204346 0.0275330396475771 0 0.0443458980044346
"capilla" 0.00279548250027955 0.0845665961945032 0 0 0 0.183284457478006 0 0 0 0 0 0 0 0 0.0192344681669552 0.0305530094714329 0 0 0 0 0.0324359390204346 0 0 0
"cariño" 0 0 0.0257532835436518 0 0 0 0 0.119047619047619 0 0.0494559841740851 0.0292740046838408 0 0.0484848484848485 0.0747663551401869 0 0 0.0154320987654321 0 0 0.0251130085384229 0 0 0 0
"chispas" 0.00838644750083864 0.0211416490486258 0.0257532835436518 0 0 0.0366568914956012 0.0282007896221094 0 0.0162337662337662 0 0.0585480093676815 0 0 0.0373831775700935 0 0 0.0154320987654321 0 0 0 0 0.0275330396475771 0 0
"corte" 0.0167728950016773 0.0211416490486258 0.0515065670873036 0 0 0.0366568914956012 0 0 0.0162337662337662 0 0.0292740046838408 0 0 0 0 0 0.0154320987654321 0 0 0 0 0 0 0
"cuándo" 0.0055909650005591 0.0211416490486258 0 0.0606428138265616 0 0 0 0 0.0162337662337662 0 0 0 0.0242424242424242 0 0.0192344681669552 0 0 0 0.0773395204949729 0.0502260170768458 0.0648718780408693 0 0.00962000962000962 0
"cuenta" 0.0251593425025159 0 0.0257532835436518 0 0.0300571085061617 0 0 0 0.0162337662337662 0 0 0 0 0 0 0.0305530094714329 0 0 0 0 0 0 0 0
"cumbres" 0.0223638600022364 0 0 0 0 0 0 0 0.0162337662337662 0 0.0292740046838408 0 0 0 0 0 0 0 0 0.0251130085384229 0 0 0.0192400192400192 0
"don" 0.0251593425025159 0 0 0 0 0 0 0 0 0 0.0878220140515222 0 0 0 0.0192344681669552 0 0 0 0 0 0 0 0 0
"edificios" 0.0111819300011182 0.0211416490486258 0 0.0606428138265616 0 0 0 0 0 0 0 0.0326370757180157 0.0484848484848485 0 0 0.0611060189428659 0.0308641975308642 0 0 0 0 0 0 0
"emoción" 0.00838644750083864 0 0.0257532835436518 0 0.0300571085061617 0 0 0.0595238095238095 0 0 0.0585480093676815 0.0326370757180157 0 0 0.0192344681669552 0 0.0154320987654321 0 0 0 0 0 0.00962000962000962 0
"escuchar" 0.0055909650005591 0 0 0 0.0601142170123234 0.0366568914956012 0.0564015792442188 0 0.0162337662337662 0 0 0 0.0242424242424242 0 0.0192344681669552 0 0 0 0 0.0251130085384229 0 0.0275330396475771 0 0.0443458980044346
"escudero" 0 0 0 0 0 0 0.0846023688663283 0 0 0 0.292740046838407 0 0 0 0 0 0 0 0 0 0 0 0 0
"espadas" 0.00279548250027955 0.0211416490486258 0.0772598506309554 0 0 0 0 0 0.0162337662337662 0 0 0 0 0 0 0 0 0.26525198938992 0 0 0 0.0275330396475771 0.0192400192400192 0
"espaldas" 0 0 0 0 0 0 0.0282007896221094 0 0 0 0 0 0.0484848484848485 0 0.0192344681669552 0 0.0308641975308642 0 0 0.0251130085384229 0.0324359390204346 0.0275330396475771 0.0384800384800385 0
"esperanza" 0.00838644750083864 0.0211416490486258 0.0257532835436518 0.0606428138265616 0 0.0366568914956012 0.0282007896221094 0 0.0162337662337662 0 0 0 0 0.0373831775700935 0 0 0 0.0663129973474801 0 0 0 0 0.00962000962000962 0.0443458980044346
"eterno" 0.0139774125013977 0 0 0 0 0.0733137829912024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.129743756081739 0.0275330396475771 0 0.0443458980044346
"falta" 0.0055909650005591 0.0211416490486258 0 0.0606428138265616 0.0300571085061617 0 0 0.0297619047619048 0.0162337662337662 0.0494559841740851 0 0 0 0 0.0192344681669552 0 0.0154320987654321 0 0 0.0251130085384229 0 0 0.00962000962000962 0.0443458980044346
"fama" 0.0195683775019568 0 0 0 0 0 0 0 0 0.0989119683481701 0.0585480093676815 0 0 0 0 0 0 0 0 0.0251130085384229 0 0 0.00962000962000962 0
"famoso" 0.0223638600022364 0.0211416490486258 0 0 0.0300571085061617 0 0 0 0.0162337662337662 0.0494559841740851 0.0292740046838408 0 0 0 0 0 0 0 0 0 0 0 0 0
"gigante" 0.0055909650005591 0 0 0.0606428138265616 0.0601142170123234 0 0 0 0 0 0 0 0.0242424242424242 0 0.0192344681669552 0 0 0 0 0.0753390256152687 0 0.0275330396475771 0.0192400192400192 0
"gotas" 0.00838644750083864 0 0 0 0.0300571085061617 0 0 0 0 0 0 0 0 0.0747663551401869 0 0 0.0154320987654321 0.0663129973474801 0.0773395204949729 0.0251130085384229 0.0324359390204346 0.0275330396475771 0.00962000962000962 0
"guarda" 0.0167728950016773 0 0 0 0 0 0 0 0 0 0 0.0326370757180157 0 0 0 0 0.0154320987654321 0 0 0 0.0973078170613039 0 0.0192400192400192 0
"guerrero" 0 0.126849894291755 0.0257532835436518 0 0 0 0 0 0.0324675324675325 0 0 0 0 0 0 0 0 0.0663129973474801 0 0 0 0 0.0288600288600289 0
"habrá" 0.0055909650005591 0 0 0 0.0300571085061617 0.0366568914956012 0 0 0 0 0 0 0 0.0373831775700935 0 0 0.0154320987654321 0.0663129973474801 0 0.125565042692115 0 0.0275330396475771 0 0
